,user_id,made_on,original_description,amount_cents,income
606,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-27,CARDTRONICS UK LTD BANCOMAT HUNGERCUR 27JUL 01.48 ATM,10000,False
607,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-26,WASABI CAMBRIDGE ON 25 JUL CLP,980,False
608,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-26,"BOOTS,CAMBRIDGE ON 25 JUL BCC",299,False
609,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-25,PARADE NEWS ON 24 JUL CLP,185,False
610,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-25,NANNA MEXICO ON 24 JUL CLP,710,False
611,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-24,NYA*Cambridge Vend ON 23 JUL CLP,90,False
612,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-24,NANNA MEXICO ON 23 JUL CLP,530,False
613,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-24,AROMI CAFFE LTD ON 23 JUL CLP,940,False
614,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-24,NYA*Cambridge Vend ON 23 JUL CLP,120,False
615,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-23,NYA*Cambridge Vend ON 22 JUL CLP,150,False
616,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-23,NYA*Cambridge Vend ON 22 JUL BCC,250,False
617,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-22,HAWKS CLUB ON 20 JUL CLP,3000,False
618,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,AMZNMKTPLACE AMAZO ON 19 AUG BCC,1040,False
619,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,TFL TRAVEL CH ON 19 AUG CLP,530,False
620,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,TESCO STORES 5518 ON 19 AUG CLP,135,False
621,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,N K CONVENIENCE ST ON 18 AUG CLP,300,False
622,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,PP*VINAI ON 19 AUG BCC,500,False
623,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,AMZNMKTPLACE AMAZO ON 19 AUG BCC,1999,False
624,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,TESCO STORES 5518 ON 19 AUG CLP,435,False
625,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,TESCO STORES 5518 ON 21 AUG CLP,95,False
626,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,PP*VINAI ON 21 AUG CLP,700,False
627,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,WORK LIMITED AUGPAY BGC,178227,True
628,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-21,TFL TRAVEL CH ON 20 AUG CLP,700,False
629,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-21,PP*VINAI ON 20 AUG CLP,700,False
630,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-21,TESCO STORES 5518 ON 20 AUG CLP,125,False
631,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-21,KINGS COLL LON B BOOK BINDING BGC,5000,True
632,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,NORWEGIAN AIR SHUT NORWAY ON 21 AUG BCC,17020,False
633,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,Amazon.co.uk*MA2YZ LUXEMBOURG ON 21 AUG BCC,2055,False
634,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-23,INVESTMENT ISA ID1647498-003 FT,30000,False
635,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-23,PRET A MANGER ON 22 AUG CLP,998,False
636,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-23,RYANAIR 22512000WT ON 21 AUG BCC,4799,False
637,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,TFL TRAVEL CH ON 21 AUG CLP,700,False
638,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-29,TFL TRAVEL CH ON 28 JUL CLP,310,False
639,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-19,TSGN ON 18 JUL CLP,2510,False
640,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-19,TFL TRAVEL CH ON 18 JUL CLP,240,False
641,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-18,TFL TRAVEL CH ON 17 JUL CLP,700,False
642,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-17,TFL TRAVEL CH ON 16 JUL CLP,700,False
643,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-16,TFL TRAVEL CH ON 15 JUL CLP,530,False
644,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-15,TFL TRAVEL CH ON 14 JUL CLP,580,False
645,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-13,TFL TRAVEL CH ON 12 JUL CLP,700,False
646,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-13,WWW.GWR.COM ON 12 JUL BCC,5360,False
647,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-11,TFL TRAVEL CH ON 10 JUL CLP,700,False
648,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-10,TFL TRAVEL CH ON 09 JUL CLP,630,False
649,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-09,TFL TRAVEL CH ON 08 JUL CLP,520,False
650,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-09,GREATER ANGLIA ON 08 JUL CLP,1850,False
651,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,KEOLIS TBM DTTP FRANCE AMOUNT IN EUR 1.70 ON 05 JUL VISA 1.113 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.04,157,False
652,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,TFL TRAVEL CH ON 05 JUL CLP,580,False
653,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,GREATER ANGLIA ON 05 JUL CLP,1850,False
654,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,TFL TRAVEL CH ON 04 JUL CLP,700,False
655,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,TFL TRAVEL CH ON 03 JUL CLP,700,False
656,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-03,TFL TRAVEL CH ON 02 JUL CLP,530,False
657,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-02,TFL TRAVEL CH ON 01 JUL CLP,530,False
658,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-22,GREATER ANGLIA ON 21 JUL BCC,4680,False
659,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-15,SAINSBURYS S/MKTS ON 14 JUL CLP,735,False
660,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-13,TESCO STORES 5518 ON 12 JUL CLP,300,False
661,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-10,TESCO STORES 5518 ON 09 JUL CLP,500,False
662,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,N K CONVENIENCE ST ON 05 JUL CLP,200,False
663,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-01,CAREBROOK LTD ON 30 JUN CLP,325,False
664,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-22,TESCO STORES 5518 ON 21 AUG BCC,135,False
665,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-03,SAINSBURYS S/MKTS ON 02 JUL CLP,375,False
666,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-03,TESCO STORES 5518 ON 02 JUL BCC,100,False
667,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-02,TESCO STORES 5518 ON 01 JUL CLP,250,False
668,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-02,SAINSBURYS S/MKTS ON 01 JUL CLP,735,False
669,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-01,SAINSBURYS S/MKTS ON 30 JUN CLP,1035,False
670,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-09,TESCO STORES 5518 ON 08 AUG CLP,135,False
671,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-09,MOULIERAC MATHIEU FRANCE AMOUNT IN EUR 12.00 ON 06 JUL VISA 1.11434 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.30,1107,False
672,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-09,BRAS DES DOUANES FRANCE AMOUNT IN EUR 7.00 ON 07 JUL VISA 1.11434 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.17,645,False
673,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-08,SOFIA GLACE 459542 FRANCE AMOUNT IN EUR 3.90 ON 07 JUL VISA 1.113 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.10,360,False
674,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-07,L'ANTRE 2 VERRES FRANCE AMOUNT IN EUR 18.00 ON 06 JUL VISA 1.113 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.44,1661,False
675,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,IZ *The Creperie 9 ON 05 JUL CLP,850,False
676,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-27,NORR MELARSTRAND R SWEDEN AMOUNT IN SEK 667.00,5839,False
677,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-09,BEAR AND WOLF CAFE ON 08 JUL CLP,800,False
678,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,JAMES MARTIN KITCH ON 05 JUL CLP,99,False
679,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-28,UBER *TRIP NETHERLANDS AMOUNT IN SEK 209.00,1830,False
680,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-20,AROMI CAFE ON 19 JUL CLP,700,False
681,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-21,THE MAYPOLE ON 20 JUL CLP,1850,False
682,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-20,LONDON WINE MER ON 18 JUL CLP,230,False
683,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-20,TESCO TESCO TAB SQ L EXP 20AUG 18.27 ATM,1000,False
684,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-23,TFL TRAVEL CH ON 22 AUG CLP,530,False
685,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-23,TESCO STORES 5518 ON 22 AUG CLP,95,False
686,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-29,JOHN SMITH RENT ETC STO,70236,False
687,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-28,JIMMY DIESEL BIRTHDAYPRESENTS FT,4787,False
688,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-27,OMNIPOLLOS HATT SWEDEN AMOUNT IN SEK 130.00,1138,False
689,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-27,LOFBERGS STOCKHOLM SWEDEN AMOUNT IN SEK 59.00,517,False
690,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-25,WORK LIMITED JULPAY BGC,178267,True
691,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-30,TFL TRAVEL CH ON 29 JUN CLP,350,False
692,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-29,TFL TRAVEL CH ON 28 JUN CLP,700,False
693,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-28,TFL TRAVEL CH ON 27 JUN CLP,700,False
694,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-28,TFL TRAVEL CH ON 26 JUN CLP,700,False
695,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-28,THOMAS III SKATE FIX FT,1000,False
696,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-26,TFL TRAVEL CH ON 25 JUN CLP,530,False
697,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-25,TFL TRAVEL CH ON 24 JUN CLP,530,False
698,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-24,TFL TRAVEL CH ON 23 JUN CLP,40,False
699,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-23,TFL TRAVEL CH ON 22 JUN CLP,480,False
700,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-23,TSGN ON 22 JUN CLP,1780,False
701,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-22,TFL TRAVEL CH ON 21 JUN CLP,700,False
702,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-21,TFL TRAVEL CH ON 20 JUN CLP,580,False
703,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-20,TFL TRAVEL CH ON 19 JUN CLP,700,False
704,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-19,TFL TRAVEL CH ON 18 JUN CLP,480,False
705,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-18,TFL TRAVEL CH ON 17 JUN CLP,530,False
706,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-17,ARLANDA EXPRESS/AU SWEDEN AMOUNT IN SEK 350.00 ON 16 JUN VISA 11.926471 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.81,3016,False
707,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-17,TFL TRAVEL CH ON 16 JUN CLP,1070,False
708,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-16,GREATER ANGLIA ON 15 JUN CLP,2450,False
709,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-15,TSGN ON 14 JUN CLP,2510,False
710,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-15,TFL TRAVEL CH ON 14 JUN CLP,530,False
711,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-14,TFL TRAVEL CH ON 12 JUN CLP,700,False
712,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-14,TFL TRAVEL CH ON 13 JUN CLP,580,False
713,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-12,TFL TRAVEL CH ON 11 JUN CLP,700,False
714,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-11,TFL TRAVEL CH ON 10 JUN CLP,700,False
715,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-10,TFL TRAVEL CH ON 09 JUN CLP,480,False
716,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-08,TFL TRAVEL CH ON 07 JUN CLP,580,False
717,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-07,TFL TRAVEL CH ON 06 JUN CLP,530,False
718,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-06,TFL TRAVEL CH ON 05 JUN CLP,700,False
719,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-05,TFL TRAVEL CH ON 04 JUN CLP,530,False
720,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-04,TFL TRAVEL CH ON 03 JUN CLP,480,False
721,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-02,TFL TRAVEL CH ON 31 MAY CLP,280,False
722,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-01,GREATER ANGLIA ON 31 MAY CLP,2910,False
723,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-31,TFL TRAVEL CH ON 30 MAY CLP,530,False
724,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-30,TFL TRAVEL CH ON 29 MAY CLP,700,False
725,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-29,TFL TRAVEL CH ON 28 MAY CLP,530,False
726,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-28,TFL TRAVEL CH ON 27 MAY CLP,480,False
727,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-26,TFL TRAVEL CH ON 25 MAY CLP,920,False
728,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-25,TFL TRAVEL CH ON 24 MAY CLP,480,False
729,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-24,NEW SOUTHERN RAILW ON 23 MAY CLP,1990,False
730,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-24,TFL TRAVEL CH ON 23 MAY CLP,240,False
731,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-20,TFL TRAVEL CH ON 19 MAY CLP,150,False
732,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-19,TFL TRAVEL CH ON 18 MAY CLP,520,False
733,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-18,TFL TRAVEL CH ON 17 MAY CLP,530,False
734,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-17,TFL TRAVEL CH ON 16 MAY CLP,530,False
735,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-16,TFL TRAVEL CH ON 15 MAY CLP,700,False
736,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-15,TFL TRAVEL CH ON 14 MAY CLP,700,False
737,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-14,TFL TRAVEL CH ON 13 MAY CLP,530,False
738,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-13,TFL TRAVEL CH ON 12 MAY CLP,420,False
739,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-12,TFL TRAVEL CH ON 11 MAY CLP,520,False
740,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-11,TFL TRAVEL CH ON 10 MAY CLP,480,False
741,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-10,TFL TRAVEL CH ON 09 MAY CLP,530,False
742,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-09,TFL TRAVEL CH ON 08 MAY CLP,700,False
743,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-08,TFL TRAVEL CH ON 07 MAY CLP,530,False
744,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-07,TFL TRAVEL CH ON 06 MAY CLP,480,False
745,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-06,TFL TRAVEL CH ON 05 MAY CLP,110,False
746,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-05,TFL TRAVEL CH ON 04 MAY CLP,700,False
747,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-04,TFL TRAVEL CH ON 03 MAY CLP,290,False
748,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-03,TFL TRAVEL CH ON 02 MAY CLP,480,False
749,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-02,TFL TRAVEL CH ON 01 MAY CLP,700,False
750,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-01,TFL TRAVEL CH ON 30 APR CLP,700,False
751,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-30,TFL TRAVEL CH ON 29 APR CLP,530,False
752,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-29,TFL TRAVEL CH ON 28 APR CLP,480,False
753,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-28,TFL TRAVEL CH ON 27 APR CLP,240,False
754,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-28,GREATER ANGLIA ON 27 APR CLP,1770,False
755,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-27,TFL TRAVEL CH ON 26 APR CLP,530,False
756,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-27,TSGN ON 26 APR CLP,2510,False
757,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-26,TFL TRAVEL CH ON 25 APR CLP,480,False
758,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-25,TFL TRAVEL CH ON 24 APR CLP,700,False
759,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-24,TFL TRAVEL CH ON 23 APR CLP,530,False
760,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-23,TFL TRAVEL CH ON 22 APR CLP,240,False
761,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-23,GREATER ANGLIA ON 22 APR CLP,1770,False
762,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-20,TSGN ON 19 APR CLP,1770,False
763,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-20,TFL TRAVEL CH ON 19 APR CLP,240,False
764,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-19,TFL TRAVEL CH ON 18 APR CLP,530,False
765,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-18,TFL TRAVEL CH ON 17 APR CLP,480,False
766,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-17,TFL TRAVEL CH ON 16 APR CLP,480,False
767,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-16,TFL TRAVEL CH ON 15 APR CLP,530,False
768,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-14,TFL TRAVEL CH ON 13 APR CLP,480,False
769,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-11,TFL TRAVEL CH ON 10 APR CLP,480,False
770,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-11,TFL TRAVEL CH ON 09 APR CLP,530,False
771,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-09,TFL TRAVEL CH ON 08 APR CLP,530,False
772,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-08,TFL TRAVEL CH ON 07 APR CLP,240,False
773,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-02,TFL TRAVEL CH ON 01 APR CLP,530,False
774,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-01,TFL TRAVEL CH ON 30 MAR CLP,480,False
775,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-26,TFL TRAVEL CH ON 25 MAR CLP,530,False
776,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-25,TFL TRAVEL CH ON 24 MAR CLP,210,False
777,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-22,TFL TRAVEL CH ON 21 MAR CLP,530,False
778,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-21,TFL TRAVEL CH ON 20 MAR CLP,700,False
779,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-20,TFL TRAVEL CH ON 19 MAR CLP,530,False
780,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-19,TFL TRAVEL CH ON 18 MAR CLP,530,False
781,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-18,TFL TRAVEL CH ON 17 MAR CLP,520,False
782,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-16,TFL TRAVEL CH ON 15 MAR CLP,530,False
783,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-15,TFL TRAVEL CH ON 14 MAR CLP,530,False
784,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-14,TFL TRAVEL CH ON 13 MAR CLP,700,False
785,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-13,TSGN ON 12 MAR BCC,5020,False
786,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-13,TFL TRAVEL CH ON 12 MAR CLP,700,False
787,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-12,TFL TRAVEL CH ON 11 MAR CLP,530,False
788,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-09,TFL TRAVEL CH ON 08 MAR CLP,530,False
789,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-09,TSGN ON 08 MAR CLP,2500,False
790,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-09,TSGN ON 08 MAR CLP,2620,False
791,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-08,TFL TRAVEL CH ON 07 MAR CLP,530,False
792,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-07,TFL TRAVEL CH ON 06 MAR CLP,700,False
793,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-06,TFL TRAVEL CH ON 05 MAR CLP,530,False
794,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-05,TFL TRAVEL CH ON 04 MAR CLP,530,False
795,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-01,TFL TRAVEL CH ON 28 FEB CLP,700,False
796,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-26,TFL TRAVEL CH ON 25 FEB CLP,530,False
797,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-25,TFL TRAVEL CH ON 24 FEB CLP,520,False
798,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-23,TFL TRAVEL CH ON 22 FEB CLP,700,False
799,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-22,TFL TRAVEL CH ON 21 FEB CLP,530,False
800,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-21,TFL TRAVEL CH ON 20 FEB CLP,700,False
801,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-20,TFL TRAVEL CH ON 19 FEB CLP,530,False
802,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-19,TFL TRAVEL CH ON 18 FEB CLP,530,False
803,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-16,TFL TRAVEL CH ON 15 FEB CLP,700,False
804,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-15,TFL TRAVEL CH ON 14 FEB CLP,700,False
805,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-14,TFL TRAVEL CH ON 13 FEB CLP,700,False
806,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-13,TFL TRAVEL CH ON 12 FEB CLP,530,False
807,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-12,TFL TRAVEL CH ON 11 FEB CLP,530,False
808,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-11,TFL TRAVEL CH ON 10 FEB CLP,240,False
809,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-09,TFL TRAVEL CH ON 08 FEB CLP,530,False
810,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-08,TFL TRAVEL CH ON 07 FEB CLP,530,False
811,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-08,TFL TRAVEL CH ON 06 FEB CLP,530,False
812,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-06,TFL TRAVEL CH ON 05 FEB CLP,530,False
813,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-05,TFL TRAVEL CH ON 04 FEB CLP,530,False
